Fecha aplicación,Año,Cod_Territorio,Nom_Territorio,Cantidad_dosis_aplicadas,fecha_corte
2021-05-31,2021,63,Quindío,3846,2022-02-01
2021-05-31,2021,66,Risaralda,6775,2022-02-01
2021-05-31,2021,88,San Andrés y Providencia,621,2022-02-01
2021-05-31,2021,68,Santander,16027,2022-02-01
2021-05-31,2021,70,Sucre,5023,2022-02-01
2021-05-31,2021,73,Tolima,4621,2022-02-01
2021-05-31,2021,76,Valle del Cauca,24340,2022-02-01
2021-05-31,2021,76109,Buenaventura,1134,2022-02-01
2021-05-31,2021,97,Vaupés,41,2022-02-01
2021-05-31,2021,99,Vichada,472,2022-02-01
2021-06-01,2021,91,Amazonas,199,2022-02-01
2021-06-01,2021,5,Antioquia,43776,2022-02-01
2021-06-01,2021,81,Arauca,1448,2022-02-01
2021-06-01,2021,8,Atlántico,5127,2022-02-01
2021-06-01,2021,8001,Barranquilla,7166,2022-02-01
2021-06-01,2021,11,Bogotá,52484,2022-02-01
2021-06-01,2021,13,Bolívar,7280,2022-02-01
2021-06-01,2021,13001,Cartagena,5677,2022-02-01
2021-06-01,2021,15,Boyacá,5988,2022-02-01
2021-06-01,2021,17,Caldas,5417,2022-02-01
2021-06-01,2021,18,Caquetá,1985,2022-02-01
2021-06-01,2021,85,Casanare,2122,2022-02-01
2021-06-01,2021,19,Cauca,5937,2022-02-01
2021-06-01,2021,20,Cesar,7664,2022-02-01
2021-06-01,2021,27,Chocó,668,2022-02-01
2021-06-01,2021,23,Córdoba,8094,2022-02-01
2021-06-01,2021,25,Cundinamarca,20036,2022-02-01
2021-06-01,2021,94,Guainía,68,2022-02-01
2021-06-01,2021,95,Guaviare,810,2022-02-01
2021-06-01,2021,41,Huila,8218,2022-02-01
2021-06-01,2021,44,La Guajira,3647,2022-02-01
2021-06-01,2021,47,Magdalena,3275,2022-02-01
2021-06-01,2021,47001,Santa Marta,4300,2022-02-01
2021-06-01,2021,50,Meta,5531,2022-02-01
2021-06-01,2021,52,Nariño,8457,2022-02-01
2021-06-01,2021,54,Norte de Santander,9644,2022-02-01
2021-06-01,2021,86,Putumayo,1337,2022-02-01
2021-06-01,2021,63,Quindío,3829,2022-02-01
2021-06-01,2021,66,Risaralda,5224,2022-02-01
2021-06-01,2021,88,San Andrés y Providencia,183,2022-02-01
2021-06-01,2021,68,Santander,13509,2022-02-01
2021-06-01,2021,70,Sucre,4478,2022-02-01
2021-06-01,2021,73,Tolima,6164,2022-02-01
2021-06-01,2021,76,Valle del Cauca,29656,2022-02-01
2021-06-01,2021,76109,Buenaventura,1143,2022-02-01
2021-06-01,2021,97,Vaupés,47,2022-02-01
2021-06-01,2021,99,Vichada,257,2022-02-01
2021-06-02,2021,91,Amazonas,137,2022-02-01
2021-06-02,2021,5,Antioquia,39609,2022-02-01
2021-06-02,2021,81,Arauca,1565,2022-02-01
2021-06-02,2021,8,Atlántico,5044,2022-02-01
2021-06-02,2021,8001,Barranquilla,6334,2022-02-01
2021-06-02,2021,11,Bogotá,54805,2022-02-01
2021-06-02,2021,13,Bolívar,6992,2022-02-01
2021-06-02,2021,13001,Cartagena,7114,2022-02-01
2021-06-02,2021,15,Boyacá,9305,2022-02-01
2021-06-02,2021,17,Caldas,10551,2022-02-01
2021-06-02,2021,18,Caquetá,2112,2022-02-01
2021-06-02,2021,85,Casanare,2394,2022-02-01
2021-06-02,2021,19,Cauca,5783,2022-02-01
2021-06-02,2021,20,Cesar,7202,2022-02-01
2021-06-02,2021,27,Chocó,1348,2022-02-01
2021-06-02,2021,23,Córdoba,7969,2022-02-01
2021-06-02,2021,25,Cundinamarca,16023,2022-02-01
2021-06-02,2021,94,Guainía,102,2022-02-01
2021-06-02,2021,95,Guaviare,594,2022-02-01
2021-06-02,2021,41,Huila,5419,2022-02-01
2021-06-02,2021,44,La Guajira,2960,2022-02-01
2021-06-02,2021,47,Magdalena,3272,2022-02-01
2021-06-02,2021,47001,Santa Marta,2539,2022-02-01
2021-06-02,2021,50,Meta,4321,2022-02-01
2021-06-02,2021,52,Nariño,9668,2022-02-01
2021-06-02,2021,54,Norte de Santander,9490,2022-02-01
2021-06-02,2021,86,Putumayo,1136,2022-02-01
2021-06-02,2021,63,Quindío,4904,2022-02-01
2021-06-02,2021,66,Risaralda,5184,2022-02-01
2021-06-02,2021,88,San Andrés y Providencia,73,2022-02-01
2021-06-02,2021,68,Santander,34561,2022-02-01
2021-06-02,2021,70,Sucre,4164,2022-02-01
2021-06-02,2021,73,Tolima,4918,2022-02-01
2021-06-02,2021,76,Valle del Cauca,34793,2022-02-01
2021-06-02,2021,76109,Buenaventura,2072,2022-02-01
2021-06-02,2021,97,Vaupés,48,2022-02-01
2021-06-02,2021,99,Vichada,211,2022-02-01
2021-06-03,2021,91,Amazonas,169,2022-02-01
2021-06-03,2021,5,Antioquia,30393,2022-02-01
2021-06-03,2021,81,Arauca,1641,2022-02-01
2021-06-03,2021,8,Atlántico,3883,2022-02-01
2021-06-03,2021,8001,Barranquilla,6864,2022-02-01
2021-06-03,2021,11,Bogotá,51153,2022-02-01
2021-06-03,2021,13,Bolívar,6357,2022-02-01
2021-06-03,2021,13001,Cartagena,8057,2022-02-01
2021-06-03,2021,15,Boyacá,6100,2022-02-01
2021-06-03,2021,17,Caldas,7300,2022-02-01
2021-06-03,2021,18,Caquetá,1505,2022-02-01
2021-06-03,2021,85,Casanare,2251,2022-02-01
2021-06-03,2021,19,Cauca,4338,2022-02-01
2021-06-03,2021,20,Cesar,4965,2022-02-01
2021-06-03,2021,27,Chocó,497,2022-02-01
2021-06-03,2021,23,Córdoba,8923,2022-02-01
2021-06-03,2021,25,Cundinamarca,15911,2022-02-01
2021-06-03,2021,94,Guainía,90,2022-02-01
2021-06-03,2021,95,Guaviare,656,2022-02-01
2021-06-03,2021,41,Huila,6648,2022-02-01
2021-06-03,2021,44,La Guajira,2828,2022-02-01
2021-06-03,2021,47,Magdalena,3844,2022-02-01
2021-06-03,2021,47001,Santa Marta,1991,2022-02-01
2021-06-03,2021,50,Meta,4322,2022-02-01
2021-06-03,2021,52,Nariño,10053,2022-02-01
2021-06-03,2021,54,Norte de Santander,9672,2022-02-01
2021-06-03,2021,86,Putumayo,1329,2022-02-01
2021-06-03,2021,63,Quindío,3057,2022-02-01
2021-06-03,2021,66,Risaralda,8780,2022-02-01
2021-06-03,2021,88,San Andrés y Providencia,130,2022-02-01
2021-06-03,2021,68,Santander,12283,2022-02-01
2021-06-03,2021,70,Sucre,4325,2022-02-01
2021-06-03,2021,73,Tolima,19628,2022-02-01
2021-06-03,2021,76,Valle del Cauca,30895,2022-02-01
2021-06-03,2021,76109,Buenaventura,1238,2022-02-01
2021-06-03,2021,97,Vaupés,30,2022-02-01
2021-06-03,2021,99,Vichada,194,2022-02-01
2021-06-04,2021,91,Amazonas,133,2022-02-01
2021-06-04,2021,5,Antioquia,44158,2022-02-01
2021-06-04,2021,81,Arauca,1576,2022-02-01
2021-06-04,2021,8,Atlántico,3608,2022-02-01
2021-06-04,2021,8001,Barranquilla,5543,2022-02-01
2021-06-04,2021,11,Bogotá,51769,2022-02-01
2021-06-04,2021,13,Bolívar,5018,2022-02-01
2021-06-04,2021,13001,Cartagena,6804,2022-02-01
2021-06-04,2021,15,Boyacá,5146,2022-02-01
2021-06-04,2021,17,Caldas,7347,2022-02-01
2021-06-04,2021,18,Caquetá,1488,2022-02-01
2021-06-04,2021,85,Casanare,1606,2022-02-01
2021-06-04,2021,19,Cauca,4983,2022-02-01
2021-06-04,2021,20,Cesar,3781,2022-02-01
2021-06-04,2021,27,Chocó,466,2022-02-01
2021-06-04,2021,23,Córdoba,7018,2022-02-01
2021-06-04,2021,25,Cundinamarca,19730,2022-02-01
2021-06-04,2021,94,Guainía,80,2022-02-01
2021-06-04,2021,95,Guaviare,525,2022-02-01
2021-06-04,2021,41,Huila,6929,2022-02-01
2021-06-04,2021,44,La Guajira,2387,2022-02-01
2021-06-04,2021,47,Magdalena,3372,2022-02-01
2021-06-04,2021,47001,Santa Marta,4381,2022-02-01
2021-06-04,2021,50,Meta,5498,2022-02-01
2021-06-04,2021,52,Nariño,8665,2022-02-01
2021-06-04,2021,54,Norte de Santander,9178,2022-02-01
2021-06-04,2021,86,Putumayo,1218,2022-02-01
2021-06-04,2021,63,Quindío,3528,2022-02-01
2021-06-04,2021,66,Risaralda,6410,2022-02-01
2021-06-04,2021,88,San Andrés y Providencia,31,2022-02-01
2021-06-04,2021,68,Santander,8679,2022-02-01
2021-06-04,2021,70,Sucre,5134,2022-02-01
2021-06-04,2021,73,Tolima,7763,2022-02-01
2021-06-04,2021,76,Valle del Cauca,19088,2022-02-01
2021-06-04,2021,76109,Buenaventura,1342,2022-02-01
2021-06-04,2021,97,Vaupés,36,2022-02-01
2021-06-04,2021,99,Vichada,191,2022-02-01
2021-06-05,2021,91,Amazonas,59,2022-02-01
2021-06-05,2021,5,Antioquia,32466,2022-02-01
2021-06-05,2021,81,Arauca,623,2022-02-01
2021-06-05,2021,8,Atlántico,3109,2022-02-01
2021-06-05,2021,8001,Barranquilla,7053,2022-02-01
2021-06-05,2021,11,Bogotá,47050,2022-02-01
2021-06-05,2021,13,Bolívar,2775,2022-02-01
2021-06-05,2021,13001,Cartagena,6722,2022-02-01
2021-06-05,2021,15,Boyacá,10375,2022-02-01
2021-06-05,2021,17,Caldas,7843,2022-02-01
2021-06-05,2021,18,Caquetá,1397,2022-02-01
2021-06-05,2021,85,Casanare,2296,2022-02-01
2021-06-05,2021,19,Cauca,5821,2022-02-01
2021-06-05,2021,20,Cesar,2815,2022-02-01
2021-06-05,2021,27,Chocó,869,2022-02-01
2021-06-05,2021,23,Córdoba,6034,2022-02-01
2021-06-05,2021,25,Cundinamarca,21204,2022-02-01
2021-06-05,2021,94,Guainía,43,2022-02-01
2021-06-05,2021,95,Guaviare,122,2022-02-01
2021-06-05,2021,41,Huila,5379,2022-02-01
2021-06-05,2021,44,La Guajira,1827,2022-02-01
2021-06-05,2021,47,Magdalena,2249,2022-02-01
2021-06-05,2021,47001,Santa Marta,1393,2022-02-01
2021-06-05,2021,50,Meta,4785,2022-02-01
2021-06-05,2021,52,Nariño,7553,2022-02-01
2021-06-05,2021,54,Norte de Santander,8093,2022-02-01
2021-06-05,2021,86,Putumayo,1262,2022-02-01
2021-06-05,2021,63,Quindío,3702,2022-02-01
2021-06-05,2021,66,Risaralda,5873,2022-02-01
2021-06-05,2021,88,San Andrés y Providencia,34,2022-02-01
2021-06-05,2021,68,Santander,6910,2022-02-01
2021-06-05,2021,70,Sucre,3063,2022-02-01
2021-06-05,2021,73,Tolima,6963,2022-02-01
2021-06-05,2021,76,Valle del Cauca,22874,2022-02-01
2021-06-05,2021,76109,Buenaventura,412,2022-02-01
2021-06-05,2021,99,Vichada,264,2022-02-01
2021-06-06,2021,91,Amazonas,16,2022-02-01
2021-06-06,2021,5,Antioquia,26021,2022-02-01
2021-06-06,2021,81,Arauca,274,2022-02-01
2021-06-06,2021,8,Atlántico,1856,2022-02-01
2021-06-06,2021,8001,Barranquilla,6021,2022-02-01
2021-06-06,2021,11,Bogotá,38593,2022-02-01
2021-06-06,2021,13,Bolívar,611,2022-02-01
2021-06-06,2021,13001,Cartagena,2779,2022-02-01
2021-06-06,2021,15,Boyacá,1611,2022-02-01
2021-06-06,2021,17,Caldas,1293,2022-02-01
2021-06-06,2021,18,Caquetá,614,2022-02-01
2021-06-06,2021,85,Casanare,1123,2022-02-01
2021-06-06,2021,19,Cauca,1048,2022-02-01
2021-06-06,2021,20,Cesar,755,2022-02-01
2021-06-06,2021,27,Chocó,358,2022-02-01
2021-06-06,2021,23,Córdoba,2396,2022-02-01
2021-06-06,2021,25,Cundinamarca,4585,2022-02-01
2021-06-06,2021,95,Guaviare,20,2022-02-01
2021-06-06,2021,41,Huila,1276,2022-02-01
2021-06-06,2021,44,La Guajira,609,2022-02-01
2021-06-06,2021,47,Magdalena,235,2022-02-01
2021-06-06,2021,47001,Santa Marta,1132,2022-02-01
2021-06-06,2021,50,Meta,571,2022-02-01
2021-06-06,2021,52,Nariño,2014,2022-02-01
2021-06-06,2021,54,Norte de Santander,3334,2022-02-01
2021-06-06,2021,86,Putumayo,241,2022-02-01
2021-06-06,2021,63,Quindío,523,2022-02-01
2021-06-06,2021,66,Risaralda,4537,2022-02-01
2021-06-06,2021,88,San Andrés y Providencia,70,2022-02-01
2021-06-06,2021,68,Santander,9645,2022-02-01
2021-06-06,2021,70,Sucre,539,2022-02-01
2021-06-06,2021,73,Tolima,3782,2022-02-01
2021-06-06,2021,76,Valle del Cauca,10861,2022-02-01
2021-06-06,2021,76109,Buenaventura,18,2022-02-01
2021-06-07,2021,91,Amazonas,17,2022-02-01
2021-06-07,2021,5,Antioquia,20465,2022-02-01
2021-06-07,2021,81,Arauca,1127,2022-02-01
2021-06-07,2021,8,Atlántico,1429,2022-02-01
2021-06-07,2021,8001,Barranquilla,4308,2022-02-01
2021-06-07,2021,11,Bogotá,36088,2022-02-01
2021-06-07,2021,13,Bolívar,1078,2022-02-01
2021-06-07,2021,13001,Cartagena,2541,2022-02-01
2021-06-07,2021,15,Boyacá,1383,2022-02-01
2021-06-07,2021,17,Caldas,1030,2022-02-01
2021-06-07,2021,18,Caquetá,792,2022-02-01
2021-06-07,2021,85,Casanare,1101,2022-02-01
2021-06-07,2021,19,Cauca,1589,2022-02-01
2021-06-07,2021,20,Cesar,727,2022-02-01
2021-06-07,2021,27,Chocó,974,2022-02-01
2021-06-07,2021,23,Córdoba,2246,2022-02-01
2021-06-07,2021,25,Cundinamarca,7334,2022-02-01
2021-06-07,2021,95,Guaviare,4,2022-02-01
2021-06-07,2021,41,Huila,1068,2022-02-01
2021-06-07,2021,44,La Guajira,463,2022-02-01
2021-06-07,2021,47,Magdalena,337,2022-02-01
2021-06-07,2021,47001,Santa Marta,74,2022-02-01
2021-06-07,2021,50,Meta,198,2022-02-01
2021-06-07,2021,52,Nariño,1872,2022-02-01
2021-06-07,2021,54,Norte de Santander,3660,2022-02-01
2021-06-07,2021,86,Putumayo,713,2022-02-01
2021-06-07,2021,63,Quindío,474,2022-02-01
2021-06-07,2021,66,Risaralda,2409,2022-02-01
2021-06-07,2021,88,San Andrés y Providencia,174,2022-02-01
2021-06-07,2021,68,Santander,6445,2022-02-01
2021-06-07,2021,70,Sucre,930,2022-02-01
2021-06-07,2021,73,Tolima,3413,2022-02-01
2021-06-07,2021,76,Valle del Cauca,11781,2022-02-01
2021-06-07,2021,76109,Buenaventura,14,2022-02-01
2021-06-08,2021,91,Amazonas,206,2022-02-01
2021-06-08,2021,5,Antioquia,40231,2022-02-01
2021-06-08,2021,81,Arauca,1336,2022-02-01
2021-06-08,2021,8,Atlántico,3218,2022-02-01
2021-06-08,2021,8001,Barranquilla,4028,2022-02-01
2021-06-08,2021,11,Bogotá,38748,2022-02-01
2021-06-08,2021,13,Bolívar,4645,2022-02-01
2021-06-08,2021,13001,Cartagena,3333,2022-02-01
2021-06-08,2021,15,Boyacá,13104,2022-02-01
2021-06-08,2021,17,Caldas,3995,2022-02-01
2021-06-08,2021,18,Caquetá,1171,2022-02-01
2021-06-08,2021,85,Casanare,2133,2022-02-01
2021-06-08,2021,19,Cauca,4185,2022-02-01
2021-06-08,2021,20,Cesar,3721,2022-02-01
2021-06-08,2021,27,Chocó,1590,2022-02-01
2021-06-08,2021,23,Córdoba,6063,2022-02-01
2021-06-08,2021,25,Cundinamarca,17969,2022-02-01
2021-06-08,2021,94,Guainía,127,2022-02-01
2021-06-08,2021,95,Guaviare,301,2022-02-01
2021-06-08,2021,41,Huila,4365,2022-02-01
2021-06-08,2021,44,La Guajira,1986,2022-02-01
2021-06-08,2021,47,Magdalena,3187,2022-02-01
2021-06-08,2021,47001,Santa Marta,1606,2022-02-01
2021-06-08,2021,50,Meta,4764,2022-02-01
2021-06-08,2021,52,Nariño,6178,2022-02-01
2021-06-08,2021,54,Norte de Santander,8884,2022-02-01
2021-06-08,2021,86,Putumayo,1154,2022-02-01
2021-06-08,2021,63,Quindío,2658,2022-02-01
2021-06-08,2021,66,Risaralda,5176,2022-02-01
2021-06-08,2021,88,San Andrés y Providencia,372,2022-02-01
2021-06-08,2021,68,Santander,12835,2022-02-01
2021-06-08,2021,70,Sucre,3025,2022-02-01
2021-06-08,2021,73,Tolima,20640,2022-02-01
2021-06-08,2021,76,Valle del Cauca,16227,2022-02-01
2021-06-08,2021,76109,Buenaventura,798,2022-02-01
2021-06-08,2021,97,Vaupés,179,2022-02-01
2021-06-08,2021,99,Vichada,144,2022-02-01
2021-06-09,2021,91,Amazonas,196,2022-02-01
2021-06-09,2021,5,Antioquia,30146,2022-02-01
2021-06-09,2021,81,Arauca,974,2022-02-01
2021-06-09,2021,8,Atlántico,2987,2022-02-01
2021-06-09,2021,8001,Barranquilla,4559,2022-02-01
2021-06-09,2021,11,Bogotá,27106,2022-02-01
2021-06-09,2021,13,Bolívar,4157,2022-02-01
2021-06-09,2021,13001,Cartagena,8310,2022-02-01
2021-06-09,2021,15,Boyacá,18151,2022-02-01
2021-06-09,2021,17,Caldas,7894,2022-02-01
2021-06-09,2021,18,Caquetá,1347,2022-02-01
2021-06-09,2021,85,Casanare,1727,2022-02-01
2021-06-09,2021,19,Cauca,3790,2022-02-01
2021-06-09,2021,20,Cesar,5103,2022-02-01
2021-06-09,2021,27,Chocó,2097,2022-02-01
2021-06-09,2021,23,Córdoba,4270,2022-02-01
2021-06-09,2021,25,Cundinamarca,24889,2022-02-01
2021-06-09,2021,94,Guainía,79,2022-02-01
2021-06-09,2021,95,Guaviare,185,2022-02-01
2021-06-09,2021,41,Huila,4551,2022-02-01
2021-06-09,2021,44,La Guajira,1672,2022-02-01
2021-06-09,2021,47,Magdalena,2222,2022-02-01
2021-06-09,2021,47001,Santa Marta,2523,2022-02-01
2021-06-09,2021,50,Meta,5758,2022-02-01
2021-06-09,2021,52,Nariño,5553,2022-02-01
2021-06-09,2021,54,Norte de Santander,7397,2022-02-01
2021-06-09,2021,86,Putumayo,882,2022-02-01
2021-06-09,2021,63,Quindío,4093,2022-02-01
2021-06-09,2021,66,Risaralda,6244,2022-02-01
2021-06-09,2021,88,San Andrés y Providencia,545,2022-02-01
2021-06-09,2021,68,Santander,7883,2022-02-01
2021-06-09,2021,70,Sucre,3102,2022-02-01
2021-06-09,2021,73,Tolima,7765,2022-02-01
2021-06-09,2021,76,Valle del Cauca,19336,2022-02-01
2021-06-09,2021,76109,Buenaventura,669,2022-02-01
2021-06-09,2021,97,Vaupés,59,2022-02-01
2021-06-09,2021,99,Vichada,78,2022-02-01
2021-06-10,2021,91,Amazonas,173,2022-02-01
2021-06-10,2021,5,Antioquia,44396,2022-02-01
2021-06-10,2021,81,Arauca,876,2022-02-01
2021-06-10,2021,8,Atlántico,3479,2022-02-01
2021-06-10,2021,8001,Barranquilla,5228,2022-02-01
2021-06-10,2021,11,Bogotá,43739,2022-02-01
2021-06-10,2021,13,Bolívar,4853,2022-02-01
2021-06-10,2021,13001,Cartagena,5581,2022-02-01
2021-06-10,2021,15,Boyacá,16776,2022-02-01
2021-06-10,2021,17,Caldas,6146,2022-02-01
2021-06-10,2021,18,Caquetá,958,2022-02-01
2021-06-10,2021,85,Casanare,1623,2022-02-01
2021-06-10,2021,19,Cauca,3565,2022-02-01
2021-06-10,2021,20,Cesar,4651,2022-02-01
2021-06-10,2021,27,Chocó,2085,2022-02-01
2021-06-10,2021,23,Córdoba,6650,2022-02-01
2021-06-10,2021,25,Cundinamarca,22782,2022-02-01
2021-06-10,2021,94,Guainía,129,2022-02-01
2021-06-10,2021,95,Guaviare,191,2022-02-01
2021-06-10,2021,41,Huila,4534,2022-02-01
2021-06-10,2021,44,La Guajira,1600,2022-02-01
2021-06-10,2021,47,Magdalena,4134,2022-02-01
2021-06-10,2021,47001,Santa Marta,1225,2022-02-01
2021-06-10,2021,50,Meta,6390,2022-02-01
2021-06-10,2021,52,Nariño,4894,2022-02-01
2021-06-10,2021,54,Norte de Santander,7424,2022-02-01
2021-06-10,2021,86,Putumayo,1359,2022-02-01
2021-06-10,2021,63,Quindío,3520,2022-02-01
2021-06-10,2021,66,Risaralda,6680,2022-02-01
2021-06-10,2021,88,San Andrés y Providencia,546,2022-02-01
2021-06-10,2021,68,Santander,10163,2022-02-01
2021-06-10,2021,70,Sucre,2897,2022-02-01
2021-06-10,2021,73,Tolima,6492,2022-02-01
2021-06-10,2021,76,Valle del Cauca,19931,2022-02-01
2021-06-10,2021,76109,Buenaventura,563,2022-02-01
2021-06-10,2021,99,Vichada,142,2022-02-01
2021-06-11,2021,91,Amazonas,123,2022-02-01
2021-06-11,2021,5,Antioquia,51807,2022-02-01
2021-06-11,2021,81,Arauca,843,2022-02-01
2021-06-11,2021,8,Atlántico,2810,2022-02-01
2021-06-11,2021,8001,Barranquilla,4029,2022-02-01
2021-06-11,2021,11,Bogotá,36311,2022-02-01
2021-06-11,2021,13,Bolívar,4520,2022-02-01
2021-06-11,2021,13001,Cartagena,6103,2022-02-01
2021-06-11,2021,15,Boyacá,9961,2022-02-01
2021-06-11,2021,17,Caldas,8169,2022-02-01
2021-06-11,2021,18,Caquetá,1105,2022-02-01
2021-06-11,2021,85,Casanare,1951,2022-02-01
2021-06-11,2021,19,Cauca,3369,2022-02-01
2021-06-11,2021,20,Cesar,3782,2022-02-01
2021-06-11,2021,27,Chocó,1658,2022-02-01
2021-06-11,2021,23,Córdoba,5847,2022-02-01
2021-06-11,2021,25,Cundinamarca,16038,2022-02-01
2021-06-11,2021,94,Guainía,102,2022-02-01
2021-06-11,2021,95,Guaviare,243,2022-02-01
2021-06-11,2021,41,Huila,4043,2022-02-01
2021-06-11,2021,44,La Guajira,1533,2022-02-01
2021-06-11,2021,47,Magdalena,3390,2022-02-01
2021-06-11,2021,47001,Santa Marta,886,2022-02-01
2021-06-11,2021,50,Meta,3278,2022-02-01
2021-06-11,2021,52,Nariño,8051,2022-02-01
2021-06-11,2021,54,Norte de Santander,7181,2022-02-01
2021-06-11,2021,86,Putumayo,855,2022-02-01
2021-06-11,2021,63,Quindío,4313,2022-02-01
2021-06-11,2021,66,Risaralda,5307,2022-02-01
2021-06-11,2021,88,San Andrés y Providencia,629,2022-02-01
2021-06-11,2021,68,Santander,16911,2022-02-01
2021-06-11,2021,70,Sucre,2576,2022-02-01
2021-06-11,2021,73,Tolima,9238,2022-02-01
2021-06-11,2021,76,Valle del Cauca,21023,2022-02-01
2021-06-11,2021,76109,Buenaventura,736,2022-02-01
2021-06-11,2021,97,Vaupés,82,2022-02-01
2021-06-11,2021,99,Vichada,60,2022-02-01
2021-06-12,2021,91,Amazonas,54,2022-02-01
2021-06-12,2021,5,Antioquia,31540,2022-02-01
2021-06-12,2021,81,Arauca,332,2022-02-01
2021-06-12,2021,8,Atlántico,2201,2022-02-01
2021-06-12,2021,8001,Barranquilla,4237,2022-02-01
2021-06-12,2021,11,Bogotá,41197,2022-02-01
2021-06-12,2021,13,Bolívar,3472,2022-02-01
2021-06-12,2021,13001,Cartagena,5899,2022-02-01
2021-06-12,2021,15,Boyacá,4998,2022-02-01
2021-06-12,2021,17,Caldas,7165,2022-02-01
2021-06-12,2021,18,Caquetá,1036,2022-02-01
2021-06-12,2021,85,Casanare,1454,2022-02-01
2021-06-12,2021,19,Cauca,6023,2022-02-01
2021-06-12,2021,20,Cesar,2757,2022-02-01
2021-06-12,2021,27,Chocó,1157,2022-02-01
2021-06-12,2021,23,Córdoba,4037,2022-02-01
2021-06-12,2021,25,Cundinamarca,12911,2022-02-01
2021-06-12,2021,94,Guainía,30,2022-02-01
2021-06-12,2021,95,Guaviare,62,2022-02-01
2021-06-12,2021,41,Huila,3366,2022-02-01
2021-06-12,2021,44,La Guajira,1325,2022-02-01
2021-06-12,2021,47,Magdalena,1957,2022-02-01
2021-06-12,2021,47001,Santa Marta,1220,2022-02-01
2021-06-12,2021,50,Meta,4422,2022-02-01
2021-06-12,2021,52,Nariño,4916,2022-02-01
2021-06-12,2021,54,Norte de Santander,5700,2022-02-01
2021-06-12,2021,86,Putumayo,199,2022-02-01
2021-06-12,2021,63,Quindío,4360,2022-02-01
2021-06-12,2021,66,Risaralda,4529,2022-02-01
2021-06-12,2021,88,San Andrés y Providencia,333,2022-02-01
2021-06-12,2021,68,Santander,13305,2022-02-01
2021-06-12,2021,70,Sucre,1252,2022-02-01
2021-06-12,2021,73,Tolima,8963,2022-02-01
2021-06-12,2021,76,Valle del Cauca,19773,2022-02-01
2021-06-12,2021,76109,Buenaventura,317,2022-02-01
2021-06-12,2021,99,Vichada,100,2022-02-01
2021-06-13,2021,91,Amazonas,14,2022-02-01
2021-06-13,2021,5,Antioquia,10124,2022-02-01
2021-06-13,2021,81,Arauca,352,2022-02-01
2021-06-13,2021,8,Atlántico,1294,2022-02-01
2021-06-13,2021,8001,Barranquilla,3584,2022-02-01
2021-06-13,2021,11,Bogotá,35460,2022-02-01
2021-06-13,2021,13,Bolívar,1541,2022-02-01
2021-06-13,2021,13001,Cartagena,3693,2022-02-01
2021-06-13,2021,15,Boyacá,5495,2022-02-01
2021-06-13,2021,17,Caldas,1988,2022-02-01
2021-06-13,2021,18,Caquetá,527,2022-02-01
2021-06-13,2021,85,Casanare,1039,2022-02-01
2021-06-13,2021,19,Cauca,1227,2022-02-01
2021-06-13,2021,20,Cesar,997,2022-02-01
2021-06-13,2021,27,Chocó,350,2022-02-01
2021-06-13,2021,23,Córdoba,2204,2022-02-01
2021-06-13,2021,25,Cundinamarca,6139,2022-02-01
2021-06-13,2021,41,Huila,1607,2022-02-01
2021-06-13,2021,44,La Guajira,1005,2022-02-01
2021-06-13,2021,47,Magdalena,821,2022-02-01
2021-06-13,2021,47001,Santa Marta,461,2022-02-01
2021-06-13,2021,50,Meta,2443,2022-02-01
2021-06-13,2021,52,Nariño,1040,2022-02-01
2021-06-13,2021,54,Norte de Santander,3022,2022-02-01
2021-06-13,2021,86,Putumayo,121,2022-02-01
2021-06-13,2021,63,Quindío,916,2022-02-01
2021-06-13,2021,66,Risaralda,1721,2022-02-01
2021-06-13,2021,88,San Andrés y Providencia,208,2022-02-01
2021-06-13,2021,68,Santander,6207,2022-02-01
2021-06-13,2021,70,Sucre,522,2022-02-01
2021-06-13,2021,73,Tolima,2519,2022-02-01
2021-06-13,2021,76,Valle del Cauca,8168,2022-02-01
2021-06-13,2021,76109,Buenaventura,15,2022-02-01
2021-06-13,2021,97,Vaupés,15,2022-02-01
2021-06-13,2021,99,Vichada,6,2022-02-01
2021-06-14,2021,91,Amazonas,55,2022-02-01
2021-06-14,2021,5,Antioquia,52103,2022-02-01
2021-06-14,2021,81,Arauca,490,2022-02-01
2021-06-14,2021,8,Atlántico,2555,2022-02-01
2021-06-14,2021,8001,Barranquilla,2063,2022-02-01
2021-06-14,2021,11,Bogotá,40832,2022-02-01
2021-06-14,2021,13,Bolívar,1373,2022-02-01
2021-06-14,2021,13001,Cartagena,1535,2022-02-01
2021-06-14,2021,15,Boyacá,3826,2022-02-01
2021-06-14,2021,17,Caldas,105,2022-02-01
2021-06-14,2021,18,Caquetá,383,2022-02-01
2021-06-14,2021,85,Casanare,1238,2022-02-01
2021-06-14,2021,19,Cauca,987,2022-02-01
2021-06-14,2021,20,Cesar,997,2022-02-01
2021-06-14,2021,27,Chocó,672,2022-02-01
2021-06-14,2021,23,Córdoba,3030,2022-02-01
2021-06-14,2021,25,Cundinamarca,4735,2022-02-01
2021-06-14,2021,95,Guaviare,12,2022-02-01
2021-06-14,2021,41,Huila,869,2022-02-01
2021-06-14,2021,44,La Guajira,850,2022-02-01
2021-06-14,2021,47,Magdalena,244,2022-02-01
2021-06-14,2021,47001,Santa Marta,162,2022-02-01
